Entity ID,Entity Name,Plant ID,Plant Name,Google Map,Bing Map,Plant State,County,Balancing Authority Code,Sector,Generator ID,Unit Code,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Planned Operation Month,Planned Operation Year,Status,Latitude,Longitude
64904,AES Clean Energy,67498,McFarland C,Map,Map,AZ,Yuma,CISO,IPP Non-CHP,MCFRC,,185.0,185.0,185.0,Batteries,MWH,BA,5,2025,"(U) Under construction, less than or equal to 50 percent complete",32.946009,-113.491600
20856,Wisconsin Power & Light Co,67540,UW Kegonsa Customer Hosted Solar,Map,Map,WI,Dane,MISO,Electric Utility,PV1,,2.3,2.3,2.3,Solar Photovoltaic,SUN,PV,5,2025,"(V) Under construction, more than 50 percent complete",42.957620,-89.292360
66292,Desert Willow Energy Storage,67598,Desert Willow Energy Storage,Map,Map,TX,Dickens,ERCO,IPP Non-CHP,DWES,,150.0,150.0,150.0,Batteries,MWH,BA,5,2025,"(V) Under construction, more than 50 percent complete",32.452281,-97.072630
66316,"Energix US, LLC",67675,Northumberland Solar I,Map,Map,PA,Northumberland,PJM,IPP Non-CHP,ENX33,,65.0,65.0,65.0,Solar Photovoltaic,SUN,PV,5,2025,"(U) Under construction, less than or equal to 50 percent complete",40.987206,-76.834010
9417,Interstate Power and Light Co,67702,Creston School Customer Hosted Solar,Map,Map,IA,Union,MISO,Electric Utility,PV1,,1.4,1.4,1.4,Solar Photovoltaic,SUN,PV,5,2025,"(V) Under construction, more than 50 percent complete",41.073246,-94.374240
66358,Russell Pacific LLC,67749,Pistachio Road 1726-WD,Map,Map,CA,Kern,CISO,IPP Non-CHP,TWISS,,4.8,4.8,4.8,Solar Photovoltaic,SUN,PV,5,2025,"(V) Under construction, more than 50 percent complete",35.707890,-119.891700
66361,Stampede Solar Project LLC,67762,Stampede Solar Hybrid,Map,Map,TX,Hopkins,ERCO,IPP Non-CHP,STMPS,,255.9,255.9,255.9,Solar Photovoltaic,SUN,PV,5,2025,"(TS) Construction complete, but not yet in commercial operation",33.201315,-95.319230
62836,Navisun LLC,67900,Oak Leaf Solar XVII,Map,Map,MA,Berkshire,ISNE,IPP Non-CHP,DOOLI,,2.9,2.9,2.9,Solar Photovoltaic,SUN,PV,5,2025,"(U) Under construction, less than or equal to 50 percent complete",42.421787,-73.292500
62836,Navisun LLC,67904,"Southwick Solar, LLC",Map,Map,MA,Hampden,ISNE,IPP Non-CHP,SOUTH,,4.7,4.7,4.7,Solar Photovoltaic,SUN,PV,5,2025,"(V) Under construction, more than 50 percent complete",42.067202,-72.745940
66515,"Crossover Wind, LLC",67959,Crossover Wind,Map,Map,AR,Cross,MISO,IPP Non-CHP,CWCP,,144.0,135.0,135.0,Onshore Wind Turbine,WND,WT,5,2025,"(V) Under construction, more than 50 percent complete",35.246010,-90.746490
66526,"Burksol, LLC",67968,Burksol Energy Storage,Map,Map,TX,Dickens,ERCO,IPP Non-CHP,BES,,100.0,100.0,100.0,Batteries,MWH,BA,5,2025,"(V) Under construction, more than 50 percent complete",33.781511,-100.877500
66517,"Two Hearted Solar, LLC",67969,"Two Hearted Solar,LLC",Map,Map,NC,Yadkin,DUK,IPP Non-CHP,PGR28,,22.0,22.0,22.0,Solar Photovoltaic,SUN,PV,5,2025,"(V) Under construction, more than 50 percent complete",36.235367,-80.562790
66546,"NY CDG Ontario 2, LLC",68004,Ontario 2 CDG,Map,Map,NY,Ontario,NYIS,IPP Non-CHP,21108,,5.0,5.0,5.0,Solar Photovoltaic,SUN,PV,5,2025,"(V) Under construction, more than 50 percent complete",42.964632,-77.111300
66555,BCE Seal Beach,68023,BCE Seal Beach,Map,Map,CA,Orange,CISO,IPP Non-CHP,SBBS1,,16.7,16.7,16.7,Batteries,MWH,BA,5,2025,"(U) Under construction, less than or equal to 50 percent complete",33.732761,-118.044500
66555,BCE Seal Beach,68023,BCE Seal Beach,Map,Map,CA,Orange,CISO,IPP Non-CHP,SBPV1,,12.0,12.0,12.0,Solar Photovoltaic,SUN,PV,5,2025,"(U) Under construction, less than or equal to 50 percent complete",33.732761,-118.044500
64904,AES Clean Energy,68048,Morris Solar,Map,Map,MO,Adair,MISO,IPP Non-CHP,MORRI,,250.0,250.0,250.0,Solar Photovoltaic,SUN,PV,5,2025,"(V) Under construction, more than 50 percent complete",40.151400,-92.599300
66570,"Catalina Solar, LLC",68060,Catalina Solar (SC),Map,Map,SC,Saluda,DUK,IPP Non-CHP,CAT01,,75.0,75.0,75.0,Solar Photovoltaic,SUN,PV,5,2025,"(V) Under construction, more than 50 percent complete",33.902945,-81.601490
65869,Prologis Logistics Services Incorporated,68121,Bensenville 14-SLCHI414,Map,Map,IL,DuPage,PJM,IPP Non-CHP,CH414,,1.3,1.3,1.3,Solar Photovoltaic,SUN,PV,5,2025,"(V) Under construction, more than 50 percent complete",41.982829,-87.945890
65869,Prologis Logistics Services Incorporated,68127,Bensenville Ind Park 4-SLCHI424,Map,Map,IL,Cook,PJM,IPP Non-CHP,CH424,,1.7,1.7,1.7,Solar Photovoltaic,SUN,PV,5,2025,"(V) Under construction, more than 50 percent complete",41.983893,-87.951720
65869,Prologis Logistics Services Incorporated,68135,Franklin Park 2-SLCHI802,Map,Map,IL,Cook,PJM,IPP Non-CHP,CH802,,1.2,1.2,1.2,Solar Photovoltaic,SUN,PV,5,2025,"(V) Under construction, more than 50 percent complete",41.946509,-87.859440
66693,"Catalyze Oxnard 2600 Sakioka Drive Microgrid, LLC",68272,CA OXNARD 2600 Sakioka Dr,Map,Map,CA,Ventura,CISO,IPP Non-CHP,18249,,1.6,1.6,1.6,Solar Photovoltaic,SUN,PV,5,2025,"(TS) Construction complete, but not yet in commercial operation",34.213400,-119.139600
66693,"Catalyze Oxnard 2600 Sakioka Drive Microgrid, LLC",68272,CA OXNARD 2600 Sakioka Dr,Map,Map,CA,Ventura,CISO,IPP Non-CHP,21387,,1.6,1.6,1.6,Solar Photovoltaic,SUN,PV,5,2025,"(TS) Construction complete, but not yet in commercial operation",34.213400,-119.139600
66703,"Green River Solar, LLC",68297,Green River Solar,Map,Map,KY,Meade,MISO,IPP Non-CHP,4598,,200.0,200.0,200.0,Solar Photovoltaic,SUN,PV,5,2025,"(V) Under construction, more than 50 percent complete",37.909944,-86.260130
64904,AES Clean Energy,68301,Cabin Creek MD,Map,Map,MD,Dorchester,PJM,IPP Non-CHP,CABCR,,2.0,2.0,2.0,Solar Photovoltaic,SUN,PV,5,2025,"(V) Under construction, more than 50 percent complete",38.615000,-75.895900
64904,AES Clean Energy,68389,AES Glengarry Farms Solar CSG,Map,Map,NY,Franklin,NYIS,IPP Non-CHP,GLENG,,5.0,4.9,1.0,Solar Photovoltaic,SUN,PV,5,2025,"(U) Under construction, less than or equal to 50 percent complete",44.918300,-74.147700
60025,Greenbacker Renewable Energy Corporation,68530,Agrimony 2,Map,Map,IL,Jo Daviess,MISO,IPP Non-CHP,703,,2.0,2.0,2.0,Solar Photovoltaic,SUN,PV,5,2025,"(V) Under construction, more than 50 percent complete",42.482310,-89.991430
66917,"East Avenue Q Solar Project 2022, LLC",68541,Palmdale Water District HQ,Map,Map,CA,Los Angeles,CISO,IPP Non-CHP,7169,,1.7,1.7,1.7,Solar Photovoltaic,SUN,PV,5,2025,"(V) Under construction, more than 50 percent complete",34.587916,-118.093100
66917,"East Avenue Q Solar Project 2022, LLC",68542,Palmdale Water District 6MG Tank,Map,Map,CA,Los Angeles,CISO,IPP Non-CHP,7170B,,0.3,0.3,0.3,Batteries,MWH,BA,5,2025,"(V) Under construction, more than 50 percent complete",34.558047,-118.118700
66917,"East Avenue Q Solar Project 2022, LLC",68542,Palmdale Water District 6MG Tank,Map,Map,CA,Los Angeles,CISO,IPP Non-CHP,7170G,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,5,2025,"(V) Under construction, more than 50 percent complete",34.558047,-118.118700
66949,Breckinridge Energy Storage LLC,68576,Breckinridge Energy Storage,Map,Map,OK,Garfield,SWPP,IPP Non-CHP,BRKES,,65.0,65.0,65.0,Batteries,MWH,BA,5,2025,"(V) Under construction, more than 50 percent complete",36.446500,-97.694500
66951,"Woodward Energy Storage, LLC",68577,Woodward Energy Storage,Map,Map,OK,Woodward,SWPP,IPP Non-CHP,BESS1,,40.0,40.0,40.0,Batteries,MWH,BA,5,2025,"(V) Under construction, more than 50 percent complete",36.572790,-99.300000
66977,"Las Virgenes Road Solar Project 2022, LLC",68600,Las Virgenes MWD - Composting Plant,Map,Map,CA,Los Angeles,CISO,IPP Non-CHP,7236B,,0.5,0.5,0.5,Batteries,MWH,BA,5,2025,"(V) Under construction, more than 50 percent complete",34.126481,-118.698100
66977,"Las Virgenes Road Solar Project 2022, LLC",68600,Las Virgenes MWD - Composting Plant,Map,Map,CA,Los Angeles,CISO,IPP Non-CHP,7236G,,0.9,0.9,0.9,Solar Photovoltaic,SUN,PV,5,2025,"(V) Under construction, more than 50 percent complete",34.126481,-118.698100
66994,"Guajillo Energy Storage, LLC",68613,Guajillo Energy Storage,Map,Map,TX,Webb,ERCO,IPP Non-CHP,GUAJ1,,228.7,200.0,200.0,Batteries,MWH,BA,5,2025,"(V) Under construction, more than 50 percent complete",27.628889,-99.266390
796,Arizona Electric Pwr Coop Inc,160,Apache Station,Map,Map,AZ,Cochise,WALC,Electric Utility,GT5,,41.4,37.9,42.3,Natural Gas Fired Combustion Turbine,NG,GT,6,2025,"(U) Under construction, less than or equal to 50 percent complete",32.060300,-109.893100
796,Arizona Electric Pwr Coop Inc,160,Apache Station,Map,Map,AZ,Cochise,WALC,Electric Utility,GT6,,41.4,37.9,42.3,Natural Gas Fired Combustion Turbine,NG,GT,6,2025,"(U) Under construction, less than or equal to 50 percent complete",32.060300,-109.893100
7570,Great River Energy,2038,Cambridge CT Hybrid,Map,Map,MN,Isanti,MISO,Electric Utility,BA1,,1.5,1.2,1.2,Batteries,MWH,BA,6,2025,"(U) Under construction, less than or equal to 50 percent complete",45.601000,-93.208100
13902,NorthWestern Energy (MT Hydro),2185,Hauser,Map,Map,MT,Lewis and Clark,NWMT,Electric Utility,HAU10,,3.5,3.5,3.5,Conventional Hydroelectric,WAT,HY,6,2025,"(U) Under construction, less than or equal to 50 percent complete",46.765941,-111.887300
6426,Flint Hills Resources Corpus Christi LLC,50026,Corpus Refinery,Map,Map,TX,Nueces,ERCO,Industrial CHP,SOLAR,,27.5,27.5,27.5,Solar Photovoltaic,SUN,PV,6,2025,"(V) Under construction, more than 50 percent complete",27.832200,-97.528100
64843,"Dakota County, MN",50328,Byllesby,Map,Map,MN,Dakota,MISO,Electric Utility,NOR-1,,2.0,2.0,2.0,Conventional Hydroelectric,WAT,HY,6,2025,"(V) Under construction, more than 50 percent complete",44.511900,-92.939400
64843,"Dakota County, MN",50328,Byllesby,Map,Map,MN,Dakota,MISO,Electric Utility,SOU-2,,2.0,2.0,2.0,Conventional Hydroelectric,WAT,HY,6,2025,"(V) Under construction, more than 50 percent complete",44.511900,-92.939400
27075,San Diego County Water Auth,56615,Rancho Penasquitos,Map,Map,CA,San Diego,CISO,IPP Non-CHP,G200,,4.3,4.1,2.3,Conventional Hydroelectric,WAT,HY,6,2025,"(U) Under construction, less than or equal to 50 percent complete",32.936950,-117.113700
1307,Basin Electric Power Coop,57881,Pioneer Generation Station,Map,Map,ND,Williams,SWPP,Electric Utility,05,,245.7,210.2,228.2,Natural Gas Fired Combustion Turbine,NG,GT,6,2025,"(V) Under construction, more than 50 percent complete",48.232500,-103.952800
58416,"California State University, Northridge",58422,CSU Northridge Plant,Map,Map,CA,Los Angeles,LDWP,Commercial Non-CHP,G6PV,,0.8,0.7,0.3,Solar Photovoltaic,SUN,PV,6,2025,"(TS) Construction complete, but not yet in commercial operation",34.243333,-118.530600
59319,"Cotton Solar, LLC",59572,Cotton Solar,Map,Map,SC,Dillon,CPLE,IPP Non-CHP,PV1,,16.0,16.0,16.0,Solar Photovoltaic,SUN,PV,6,2025,"(U) Under construction, less than or equal to 50 percent complete",34.455000,-79.410280
61864,Washington Solar II (SC),62344,Washington Solar II (SC),Map,Map,SC,Marion,CPLE,IPP Non-CHP,88,,2.0,2.0,2.0,Solar Photovoltaic,SUN,PV,6,2025,"(V) Under construction, more than 50 percent complete",34.238081,-79.251950
62646,"Painter Energy Storage, LLC",62729,Painter Energy Storage,Map,Map,CA,Santa Barbara,CISO,IPP Non-CHP,PAIN1,,10.0,10.0,10.0,Batteries,MWH,BA,6,2025,"(U) Under construction, less than or equal to 50 percent complete",34.410000,-119.515000
62664,"Lock 14 Hydro Partners, LLC",62749,Heidelberg Hydroelectric Project,Map,Map,KY,Lee,PJM,IPP Non-CHP,1,,0.6,0.6,0.6,Conventional Hydroelectric,WAT,HY,6,2025,"(V) Under construction, more than 50 percent complete",37.552399,-83.770010
62664,"Lock 14 Hydro Partners, LLC",62749,Heidelberg Hydroelectric Project,Map,Map,KY,Lee,PJM,IPP Non-CHP,2,,0.6,0.6,0.6,Conventional Hydroelectric,WAT,HY,6,2025,"(V) Under construction, more than 50 percent complete",37.552399,-83.770010
62664,"Lock 14 Hydro Partners, LLC",62749,Heidelberg Hydroelectric Project,Map,Map,KY,Lee,PJM,IPP Non-CHP,3,,0.2,0.2,0.2,Conventional Hydroelectric,WAT,HY,6,2025,"(V) Under construction, more than 50 percent complete",37.552399,-83.770010
62664,"Lock 14 Hydro Partners, LLC",62749,Heidelberg Hydroelectric Project,Map,Map,KY,Lee,PJM,IPP Non-CHP,4,,0.2,0.2,0.2,Conventional Hydroelectric,WAT,HY,6,2025,"(V) Under construction, more than 50 percent complete",37.552399,-83.770010
62664,"Lock 14 Hydro Partners, LLC",62749,Heidelberg Hydroelectric Project,Map,Map,KY,Lee,PJM,IPP Non-CHP,5,,0.6,0.6,0.6,Conventional Hydroelectric,WAT,HY,6,2025,"(V) Under construction, more than 50 percent complete",37.552399,-83.770010
62664,"Lock 14 Hydro Partners, LLC",62749,Heidelberg Hydroelectric Project,Map,Map,KY,Lee,PJM,IPP Non-CHP,6,,0.6,0.6,0.6,Conventional Hydroelectric,WAT,HY,6,2025,"(V) Under construction, more than 50 percent complete",37.552399,-83.770010
18642,Tennessee Valley Authority,64255,Vonore Battery Energy Storage System,Map,Map,TN,Monroe,TVA,Electric Utility,VBESS,,20.0,20.0,20.0,Batteries,MWH,BA,6,2025,"(U) Under construction, less than or equal to 50 percent complete",35.615430,-84.274890
66031,Novel Brock Solar HQ LLC,65024,Novel Brock Solar LLC,Map,Map,MN,Yellow Medicine,MISO,IPP Non-CHP,BROCK,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,6,2025,"(V) Under construction, more than 50 percent complete",44.791225,-95.766540
64739,Black Walnut Energy Storage LLC,65396,Black Walnut Energy Storage LLC,Map,Map,CA,Ventura,CISO,IPP Non-CHP,BW1,,15.0,15.0,15.0,Batteries,MWH,BA,6,2025,"(U) Under construction, less than or equal to 50 percent complete",34.357580,-119.057300
30151,"Tri-State G & T Assn, Inc",65480,Axial Basin Solar,Map,Map,CO,Moffat,PSCO,IPP Non-CHP,CO505,,145.0,145.0,145.0,Solar Photovoltaic,SUN,PV,6,2025,"(U) Under construction, less than or equal to 50 percent complete",40.327892,-107.753300
4254,Consumers Energy Co - (MI),65572,Muskegon Solar,Map,Map,MI,Muskegon,MISO,Electric Utility,MSP,,250.0,250.0,250.0,Solar Photovoltaic,SUN,PV,6,2025,"(U) Under construction, less than or equal to 50 percent complete",43.232797,-85.993450
62856,"Forefront Power, LLC",65616,CA - Amazon - SMF6,Map,Map,CA,Sacramento,CISO,IPP Non-CHP,20031,,2.6,2.6,2.6,Solar Photovoltaic,SUN,PV,6,2025,"(U) Under construction, less than or equal to 50 percent complete",38.750000,-121.550000
65862,"NY Lodi I, LLC",65827,Halsey Lane Solar,Map,Map,NY,Seneca,NYIS,IPP Non-CHP,1795,,5.0,5.0,5.0,Solar Photovoltaic,SUN,PV,6,2025,"(V) Under construction, more than 50 percent complete",42.603975,-76.838340
66007,"NY Pulteney I, LLC",65828,Chidsey Hill Road Solar,Map,Map,NY,Steuben,NYIS,IPP Non-CHP,1666,,3.0,3.0,3.0,Solar Photovoltaic,SUN,PV,6,2025,"(V) Under construction, more than 50 percent complete",42.573062,-77.165980
66095,Stillhouse Solar LLC,65894,OCI Stillhouse Solar,Map,Map,TX,Bell,ERCO,IPP Non-CHP,OCISS,,210.0,210.0,210.0,Solar Photovoltaic,SUN,PV,6,2025,"(U) Under construction, less than or equal to 50 percent complete",30.967591,-97.165110
15399,Avangrid Power LLC,65997,Powell Creek Solar,Map,Map,OH,Putnam,PJM,IPP Non-CHP,PCS1,,150.0,150.0,150.0,Solar Photovoltaic,SUN,PV,6,2025,"(V) Under construction, more than 50 percent complete",41.092921,-84.116120
65308,Cattlemen Solar Park LLC,66168,Cattlemen Solar Park,Map,Map,TX,Milam,ERCO,IPP Non-CHP,GEN01,,240.0,240.0,240.0,Solar Photovoltaic,SUN,PV,6,2025,"(TS) Construction complete, but not yet in commercial operation",31.045676,-96.858630
65366,"Speedway Solar, LLC",66264,"Speedway Solar, LLC",Map,Map,IN,Shelby,MISO,IPP Non-CHP,SDS,,199.0,199.0,199.0,Solar Photovoltaic,SUN,PV,6,2025,"(V) Under construction, more than 50 percent complete",39.613744,-85.654660
65427,Tidwell Prairie,66337,Tidwell Prairie Storage 1,Map,Map,TX,Robertson,ERCO,IPP Non-CHP,SGES1,,200.0,200.0,200.0,Batteries,MWH,BA,6,2025,"(U) Under construction, less than or equal to 50 percent complete",31.098280,-96.663680
65512,Catalyze Bloomington 2551 S Lilac Avenue Microgrid LLC,66475,CA Bloomington 2551 S Lilac Avenue Micro,Map,Map,CA,San Bernardino,CISO,IPP Non-CHP,18263,,1.5,1.5,1.5,Solar Photovoltaic,SUN,PV,6,2025,"(V) Under construction, more than 50 percent complete",34.055230,-117.377800
65512,Catalyze Bloomington 2551 S Lilac Avenue Microgrid LLC,66475,CA Bloomington 2551 S Lilac Avenue Micro,Map,Map,CA,San Bernardino,CISO,IPP Non-CHP,B8263,,1.5,1.5,1.5,Batteries,MWH,BA,6,2025,"(V) Under construction, more than 50 percent complete",34.055230,-117.377800
65551,"Magruder Solar, LLC",66495,Magruder Solar,Map,Map,NY,Ulster,NYIS,IPP Non-CHP,PV1,,5.0,5.0,5.0,Solar Photovoltaic,SUN,PV,6,2025,"(V) Under construction, more than 50 percent complete",41.602936,-74.137700
65559,Catalyze Riverside 2356 Fleetwood Drive Microgrid LLC,66511,CA Riverside 2356 Fleetwood Dr.,Map,Map,CA,Riverside,CISO,IPP Non-CHP,18262,,2.0,2.0,2.0,Solar Photovoltaic,SUN,PV,6,2025,"(TS) Construction complete, but not yet in commercial operation",34.012142,-117.381100
65559,Catalyze Riverside 2356 Fleetwood Drive Microgrid LLC,66511,CA Riverside 2356 Fleetwood Dr.,Map,Map,CA,Riverside,CISO,IPP Non-CHP,B8262,,2.0,2.0,2.0,Batteries,MWH,BA,6,2025,"(TS) Construction complete, but not yet in commercial operation",34.012142,-117.381100
65567,"Catalyze Pasadena 10585 Red Bluff Road Microgrid, LLC",66519,TX Pasadena 10585 Red Bluff Road Solar,Map,Map,TX,Harris,ERCO,IPP Non-CHP,19503,,2.3,2.3,2.3,Solar Photovoltaic,SUN,PV,6,2025,"(TS) Construction complete, but not yet in commercial operation",29.614979,-95.070230
65568,"Catalyze Sunnyvale 367 Long Creek Road Microgrid, LLC",66520,TX Sunnyvale 367 Long Creek Road Solar,Map,Map,TX,Dallas,ERCO,IPP Non-CHP,19644,,2.0,2.0,2.0,Solar Photovoltaic,SUN,PV,6,2025,"(V) Under construction, more than 50 percent complete",32.774420,-96.566680
65571,"Solitude Solar Dix Duvall Rd Microgrid, LLC",66523,NY Beaver Dams Dix 1239 Duvall Rd Solar,Map,Map,NY,Schuyler,NYIS,IPP Non-CHP,20149,,5.0,5.0,5.0,Solar Photovoltaic,SUN,PV,6,2025,"(V) Under construction, more than 50 percent complete",42.294646,-76.947170
65761,"Lighthouse Arthur Kill, LLC",66785,Elevate Arthur Kill,Map,Map,NY,Richmond,NYIS,IPP Non-CHP,ELVAK,,15.1,15.1,15.1,Batteries,MWH,BA,6,2025,"(U) Under construction, less than or equal to 50 percent complete",40.590066,-74.198360
65805,"GulfStar Power, LLC",66871,"GulfStar Power, LLC",Map,Map,TX,Wharton,ERCO,IPP Non-CHP,BESS,,300.0,300.0,300.0,Batteries,MWH,BA,6,2025,"(TS) Construction complete, but not yet in commercial operation",29.191296,-95.967520
65805,"GulfStar Power, LLC",66871,"GulfStar Power, LLC",Map,Map,TX,Wharton,ERCO,IPP Non-CHP,SOLAR,,451.6,451.6,451.6,Solar Photovoltaic,SUN,PV,6,2025,"(TS) Construction complete, but not yet in commercial operation",29.191296,-95.967520
65819,"Ables Springs Solar, LLC",66905,Ables Springs Solar & Storage,Map,Map,TX,Kaufman,ERCO,IPP Non-CHP,BESS,,100.0,100.0,100.0,Batteries,MWH,BA,6,2025,"(TS) Construction complete, but not yet in commercial operation",32.819566,-96.184840
65819,"Ables Springs Solar, LLC",66905,Ables Springs Solar & Storage,Map,Map,TX,Kaufman,ERCO,IPP Non-CHP,SOLAR,,151.0,151.0,151.0,Solar Photovoltaic,SUN,PV,6,2025,"(TS) Construction complete, but not yet in commercial operation",32.819566,-96.184840
65961,"Grimes County Solar Project, LLC",67046,Grimes County Solar,Map,Map,TX,Grimes,ERCO,IPP Non-CHP,GS1,,210.0,210.0,210.0,Solar Photovoltaic,SUN,PV,6,2025,"(V) Under construction, more than 50 percent complete",30.651189,-96.091340
66019,"SR Blount, LLC",67124,"SR Blount, LLC",Map,Map,TN,Blount,TVA,IPP Non-CHP,BLOUN,,1.5,1.5,1.5,Solar Photovoltaic,SUN,PV,6,2025,"(V) Under construction, more than 50 percent complete",35.760130,-84.002580
66020,"SR Christiana, LLC",67125,"SR Christiana, LLC",Map,Map,TN,Rutherford,TVA,IPP Non-CHP,CHRIS,,3.3,3.3,3.3,Solar Photovoltaic,SUN,PV,6,2025,"(V) Under construction, more than 50 percent complete",35.700485,-86.366040
66125,"Foster Clean Power A, LLC",67288,Foster Clean Power A,Map,Map,CA,Humboldt,CISO,IPP Non-CHP,BESSA,,1.3,1.3,1.3,Batteries,MWH,BA,6,2025,"(U) Under construction, less than or equal to 50 percent complete",40.882295,-124.101200
66125,"Foster Clean Power A, LLC",67288,Foster Clean Power A,Map,Map,CA,Humboldt,CISO,IPP Non-CHP,FOSTA,,3.0,3.0,3.0,Solar Photovoltaic,SUN,PV,6,2025,"(U) Under construction, less than or equal to 50 percent complete",40.882295,-124.101200
66210,"Lane City Wind, LLC",67443,Lane City Wind,Map,Map,TX,Wharton,ERCO,IPP Non-CHP,LCW1,,202.5,202.5,202.5,Onshore Wind Turbine,WND,WT,6,2025,"(U) Under construction, less than or equal to 50 percent complete",29.209729,-96.029600
66059,"Hornshadow Solar, LLC",67497,"Hornshadow Solar, LLC",Map,Map,UT,Emery,PACE,IPP Non-CHP,HSL,,100.0,100.0,100.0,Solar Photovoltaic,SUN,PV,6,2025,"(V) Under construction, more than 50 percent complete",39.182429,-110.977200
66226,"Serrano Solar, LLC",67503,Serrano,Map,Map,AZ,Pima,AZPS,IPP Non-CHP,GEN01,,170.0,170.0,170.0,Solar Photovoltaic,SUN,PV,6,2025,"(V) Under construction, more than 50 percent complete",32.502375,-111.303700
66226,"Serrano Solar, LLC",67503,Serrano,Map,Map,AZ,Pima,AZPS,IPP Non-CHP,GEN02,,213.8,213.8,213.8,Batteries,MWH,BA,6,2025,"(V) Under construction, more than 50 percent complete",32.502375,-111.303700
66070,"Hornshadow Solar II, LLC",67511,"Hornshadow Solar II, LLC",Map,Map,UT,Emery,PACE,IPP Non-CHP,HS2L,,200.0,200.0,200.0,Solar Photovoltaic,SUN,PV,6,2025,"(V) Under construction, more than 50 percent complete",39.182429,-110.977200
65173,United States Solar Corporation,67546,USS Golden Spike Solar LLC,Map,Map,MN,Benton,MISO,IPP Non-CHP,USGSP,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,6,2025,"(U) Under construction, less than or equal to 50 percent complete",45.624209,-94.063630
